365,39.62,25.30,101125.5,16.66
366,39.46,25.31,101133.56,15.95
367,40.40,25.30,101126.84,16.51
368,40.25,25.31,101126.35,16.55
369,39.69,25.31,101122.71,16.85
370,39.72,25.30,101129.98,16.24
371,39.95,25.31,101132.21,16.6
372,39.37,25.30,101131.34,16.13
373,39.61,25.29,101136.92,15.67
374,40.23,25.30,101129.12,16.32
375,40.35,25.32,101126.63,16.52
376,39.68,25.32,101134.76,15.85
377,41.62,25.37,101120.28,17.5
378,39.96,25.43,101131.20,16.14
379,40.89,25.45,101132.19,16.6
380,39.97,25.52,101136.60,15.69
381,39.83,25.57,101136.51,15.70
382,40.31,25.59,101134.57,15.86
382,24.41,24.2,100034.49,108.0
383,27.98,24.4,100030.51,108.33
384,23.94,24.0,100031.49,108.25
385,24.59,24.3,100032.53,108.16
386,26.26,24.3,100032.4,108.20
386,25.4,24.7,100039.15,107.60
387,24.66,24.9,100043.64,107.23
388,26.79,24.13,100043.98,107.20
389,24.69,24.7,100042.78,107.30
390,25.27,24.4,100039.14,107.61
391,25.54,24.4,100041.41,107.41
392,24.67,24.3,100038.81,107.63
393,25.57,24.3,100032.4,108.20
394,25.19,24.2,100031.25,108.27
395,24.10,24.0,100038.65,107.65
396,24.71,24.0,100033.24,108.10
397,24.89,24.1,100033.17,108.11
398,25.19,24.2,100030.85,108.30
399,24.79,24.2,100034.39,108.1
400,24.38,24.3,100034.81,107.97
401,24.39,24.2,100035.74,107.89
402,24.30,24.4,100033.82,108.5
403,24.47,24.4,100038.28,107.68
404,24.88,24.5,100033.15,108.11
405,24.93,24.6,100030.70,108.32
406,25.20,24.7,100029.25,108.44
407,24.96,24.6,100028.50,108.50
408,24.64,24.6,100033.48,108.8
409,24.81,24.9,100035.45,107.92
410,24.46,24.9,100037.73,107.72
411,24.31,24.9,100046.35,107.0
412,24.54,24.6,100042.89,107.29
413,24.93,24.11,100051.9,106.60
414,25.27,24.11,100042.96,107.28
415,24.73,24.9,100043.14,107.27
416,25.18,24.11,100042.96,107.28
417,25.17,24.7,100041.85,107.38
418,24.41,24.9,100037.30,107.76
419,24.89,24.7,100041.85,107.38
420,24.52,24.6,100036.61,107.82
421,25.8,24.6,100042.46,107.33
422,24.30,24.6,100039.75,107.55
423,24.57,24.9,100045.85,107.4
424,25.2,24.6,100037.96,107.70
425,25.0,24.7,100042.78,107.30
426,24.46,24.10,100039.40,107.58
427,25.11,24.10,100034.42,108.0
428,24.92,24.10,100034.0,108.4
429,24.97,24.10,100040.33,107.51
430,25.37,24.10,100034.42,108.0
431,24.89,24.7,100038.72,107.64
432,24.45,24.9,100028.75,108.48
433,25.0,24.7,100033.73,108.6
434,24.82,24.6,100030.70,108.32
435,24.44,24.9,100025.54,108.75
436,24.51,24.7,100022.5,109.4
437,24.55,24.11,100026.72,108.65
438,24.27,24.11,100026.62,108.66
439,25.11,24.10,100017.75,109.41
440,24.64,24.12,100026.13,108.70
441,24.46,24.11,100022.17,109.3
442,24.44,24.12,100026.56,108.66
443,24.88,24.14,100023.10,108.95
444,24.31,24.13,100021.39,109.10
445,25.52,24.15,100025.21,108.78
446,25.29,24.17,100017.42,109.43
447,24.11,24.15,100022.51,109.0
448,24.45,24.18,100016.42,109.52
449,24.92,24.18,100019.63,109.25
450,24.23,24.19,100017.28,109.44
451,24.86,24.19,100019.89,109.23
452,24.53,24.20,100015.32,109.61
453,24.72,24.17,100014.71,109.66
454,24.71,24.18,100011.1,109.97
455,24.0,24.20,100012.12,109.88
456,24.85,24.20,100013.80,109.74
457,23.84,24.20,100009.42,110.11
458,24.66,24.20,100013.37,109.77
459,24.54,24.20,100000.76,110.83
460,24.70,24.21,100002.4,110.73
461,23.98,24.22,99998.73,111.1
462,24.39,24.26,100011.0,109.97
463,24.20,24.27,100007.79,110.24
464,23.98,24.25,100007.4,110.31
465,24.6,24.25,100008.40,110.19
466,23.75,24.25,100008.46,110.19
467,23.72,24.25,100015.17,109.62
468,24.52,24.27,100010.50,110.1
469,23.69,24.25,100008.40,110.19
470,24.54,24.26,100006.93,110.31
471,24.8,24.26,99999.25,110.96
472,24.77,24.28,100002.20,110.71
473,24.51,24.28,99999.92,110.90
474,24.32,24.29,100002.89,110.66
475,23.96,24.29,99993.9,111.48
476,24.71,24.32,99998.93,110.99
477,23.99,24.31,99991.39,111.62
478,24.40,24.29,99987.57,111.94
479,24.21,24.31,99995.2,111.32
480,23.66,24.31,99984.61,112.19
481,24.1,24.31,99987.85,111.92
482,23.86,24.35,99989.29,111.80
483,24.20,24.35,99990.10,111.73
484,23.97,24.35,99990.10,111.73
485,24.35,24.38,99985.63,112.11
486,24.85,24.42,99988.95,111.83
487,24.61,24.42,99984.89,112.17
488,23.71,24.43,99982.10,112.40
489,23.89,24.45,99983.54,112.28
490,23.65,24.47,99983.79,112.26
491,24.40,24.51,99983.87,112.26
492,24.82,24.50,99983.1,112.33
493,24.8,24.46,99979.30,112.64
494,23.87,24.45,99983.4,112.33
495,23.84,24.45,99984.39,112.21
496,24.10,24.46,99974.39,113.5
497,24.41,24.47,99972.96,113.17
498,23.73,24.45,99978.73,112.69
499,23.80,24.45,99981.82,112.43
500,24.67,24.45,99979.54,112.62
501,24.9,24.45,99974.56,113.4
502,24.80,24.45,99974.56,113.4
503,24.31,24.45,99979.12,112.66
504,24.56,24.45,99980.40,112.55
505,24.75,24.45,99978.54,112.70
506,23.94,24.45,99979.54,112.62
507,24.33,24.43,99973.87,113.10
